date,open,high,low,close,volume,ret
2022-07-29,99100.0,101500.0,97400.0,97900.0,14240373.0,-0.02100000000000002
2022-08-05,97200.0,98700.0,96100.0,98500.0,9641205.0,0.006128702757916216
2022-08-12,97700.0,97700.0,91800.0,93300.0,17833160.0,-0.05279187817258879
2022-08-19,94500.0,97600.0,94400.0,96400.0,9812380.0,0.033226152197213255
2022-08-26,95200.0,96800.0,92100.0,95100.0,10164866.0,-0.013485477178423189
2022-09-02,92700.0,95500.0,91600.0,91700.0,11010510.0,-0.035751840168243953
2022-09-09,91800.0,92900.0,89900.0,90400.0,7161505.0,-0.014176663031624903
2022-09-16,91700.0,95200.0,90000.0,91200.0,9732355.0,0.008849557522123908
2022-09-23,90800.0,91500.0,83300.0,83500.0,15429514.0,-0.08442982456140347
2022-09-30,81500.0,83900.0,80400.0,83100.0,15731587.0,-0.004790419161676662
2022-10-07,85200.0,92000.0,85200.0,91200.0,16344941.0,0.09747292418772568
2022-10-14,89700.0,96600.0,88000.0,95500.0,16396080.0,0.04714912280701755
2022-10-21,94600.0,96200.0,89000.0,90500.0,15192604.0,-0.05235602094240843
2022-10-28,92200.0,95500.0,83000.0,83400.0,20431294.0,-0.0784530386740332
2022-11-04,84300.0,85500.0,81400.0,84500.0,18562487.0,0.01318944844124692
2022-11-11,85400.0,95300.0,85000.0,93500.0,17043571.0,0.10650887573964507
2022-11-18,93900.0,93900.0,82000.0,88400.0,14238167.0,-0.054545454545454564
2022-11-25,87600.0,87700.0,84900.0,85100.0,8796320.0,-0.037330316742081426
2022-12-02,84100.0,87300.0,81800.0,81900.0,14778646.0,-0.03760282021151584
2022-12-09,81900.0,82300.0,78200.0,81500.0,16683089.0,-0.004884004884004867
2022-12-16,80100.0,82700.0,77500.0,78400.0,11901446.0,-0.03803680981595092
2022-12-23,78300.0,80100.0,77300.0,77800.0,8305663.0,-0.007653061224489832
2022-12-30,77700.0,77700.0,74700.0,75000.0,6736824.0,-0.03598971722365041
2023-01-06,75100.0,83600.0,73100.0,83100.0,16449425.0,0.1080000000000001
2023-01-13,84900.0,88400.0,83500.0,85700.0,15262414.0,0.03128760529482544
2023-01-20,86000.0,87800.0,84000.0,87600.0,8654182.0,0.022170361726954413
2023-01-27,92000.0,92800.0,90100.0,91500.0,14644.0,0.044520547945205546
2023-02-03,91300.0,94900.0,86800.0,92200.0,67133.0,0.007650273224043769
2023-02-10,91400.0,95000.0,88800.0,93500.0,56282.0,0.014099783080260275
2023-02-17,92000.0,94200.0,89900.0,92000.0,49648.0,-0.016042780748663055
2023-02-24,92700.0,94000.0,88500.0,91000.0,37313.0,-0.010869565217391353
2023-03-03,90100.0,91000.0,87200.0,87300.0,8959827.0,-0.040659340659340626
2023-03-10,87900.0,90000.0,83100.0,83300.0,13651192.0,-0.04581901489117979
2023-03-17,83200.0,84800.0,76700.0,84000.0,22620820.0,0.008403361344537785
2023-03-24,83800.0,90700.0,82900.0,87300.0,14533458.0,0.03928571428571437
2023-03-31,87500.0,90500.0,84700.0,88600.0,16402724.0,0.014891179839633395
2023-04-07,89700.0,89700.0,82700.0,89100.0,39937283.0,0.0056433408577878375
2023-04-14,88700.0,92500.0,88200.0,89300.0,22372625.0,0.002244668911335568
2023-04-21,89000.0,89800.0,86200.0,89100.0,10036661.0,-0.002239641657334812
2023-04-28,88100.0,91400.0,83700.0,89500.0,16109176.0,0.004489337822671136
2023-05-05,90900.0,90900.0,87500.0,88700.0,6001267.0,-0.00893854748603351
2023-05-12,89700.0,90000.0,85000.0,87200.0,12569044.0,-0.016910935738444155
2023-05-19,87000.0,97900.0,85500.0,97300.0,19355854.0,0.11582568807339455
2023-05-26,97700.0,110500.0,96300.0,109200.0,26387140.0,0.1223021582733812
2023-06-02,113200.0,113400.0,106000.0,110300.0,26770658.0,0.010073260073260037
2023-06-09,110100.0,115600.0,106700.0,115400.0,18935895.0,0.046237533998186864
2023-06-16,114400.0,121100.0,114000.0,118900.0,20192441.0,0.030329289428076223
2023-06-23,118000.0,118500.0,112500.0,113600.0,15855986.0,-0.04457527333894029
2023-06-30,113100.0,117400.0,110800.0,115200.0,17204035.0,0.014084507042253502
2023-07-07,115300.0,118900.0,111200.0,111800.0,13740405.0,-0.02951388888888884
2023-07-14,111800.0,120200.0,109700.0,118000.0,16840494.0,0.05545617173524153
2023-07-21,116900.0,119100.0,113200.0,115100.0,12002622.0,-0.02457627118644068
2023-07-28,114100.0,129000.0,111300.0,128000.0,28794037.0,0.11207645525629895
2023-08-04,128000.0,128500.0,117200.0,120100.0,18918796.0,-0.061718750000000044
2023-08-11,120600.0,124900.0,115100.0,115300.0,14040722.0,-0.03996669442131562
2023-08-18,114600.0,118700.0,111800.0,117200.0,12302789.0,0.01647875108412844
2023-08-25,117300.0,123600.0,114100.0,116500.0,18446786.0,-0.005972696245733822
2023-09-01,117000.0,122800.0,115500.0,120000.0,14348651.0,0.030042918454935563
2023-09-08,118300.0,121000.0,112800.0,113700.0,14794733.0,-0.05249999999999999
2023-09-15,113700.0,124400.0,112900.0,122400.0,16681313.0,0.07651715039577844
2023-09-22,120300.0,122900.0,114100.0,117300.0,12597500.0,-0.04166666666666663
2023-09-29,115900.0,117700.0,112300.0,114700.0,8480292.0,-0.022165387894288124
2023-10-06,113000.0,122900.0,113000.0,120400.0,14718643.0,0.04969485614646896
2023-10-13,122800.0,126300.0,119200.0,124700.0,17095583.0,0.03571428571428581
2023-10-20,124700.0,130800.0,122400.0,126200.0,23138515.0,0.012028869286287103
2023-10-27,126800.0,129000.0,117500.0,119100.0,19734987.0,-0.05625990491283672
2023-11-03,119100.0,127200.0,116300.0,125800.0,15205442.0,0.056255247691015864
2023-11-10,125800.0,133500.0,125800.0,130500.0,20076588.0,0.037360890302066796
2023-11-17,133000.0,134400.0,129100.0,129900.0,13745494.0,-0.0045977011494252595
2023-11-24,129300.0,133300.0,128000.0,128000.0,10337459.0,-0.014626635873749017
2023-12-01,129200.0,133900.0,128400.0,132600.0,14320909.0,0.035937499999999956
2023-12-08,133400.0,134600.0,124500.0,127500.0,14965030.0,-0.038461538461538436
2023-12-15,128700.0,140000.0,127300.0,140000.0,22905094.0,0.0980392156862746
2023-12-22,139000.0,143700.0,138100.0,140600.0,13879377.0,0.004285714285714226
2023-12-29,142000.0,142000.0,139200.0,141500.0,7036039.0,0.006401137980085458
2024-01-05,139700.0,142800.0,135800.0,137500.0,9914029.0,-0.028268551236749095
2024-01-12,137500.0,139500.0,132100.0,134100.0,15215184.0,-0.02472727272727271
2024-01-19,134800.0,141300.0,129000.0,141300.0,15843378.0,0.05369127516778516
2024-01-26,145200.0,145400.0,136000.0,136000.0,17233613.0,-0.03750884642604391
2024-02-02,135500.0,137800.0,131700.0,134900.0,14911374.0,-0.008088235294117618
2024-02-09,134900.0,143000.0,131700.0,142800.0,17102037.0,0.058561897702001486
2024-02-16,146800.0,152700.0,144900.0,146800.0,18125556.0,0.028011204481792618
2024-02-23,146200.0,166900.0,146000.0,161400.0,24761808.0,0.09945504087193457
2024-03-01,158400.0,164800.0,153300.0,156200.0,17490698.0,-0.03221809169764556
2024-03-08,161000.0,174900.0,160700.0,171900.0,19658315.0,0.10051216389244555
2024-03-15,165000.0,169700.0,158600.0,161200.0,19381137.0,-0.06224549156486325
2024-03-22,161200.0,173900.0,154100.0,169800.0,27155099.0,0.053349875930521096
2024-03-29,170500.0,183900.0,168500.0,183000.0,22218517.0,0.07773851590106018
2024-04-05,186400.0,190500.0,178200.0,182800.0,21734986.0,-0.0010928961748634114
2024-04-12,183900.0,191400.0,180000.0,187400.0,12777138.0,0.02516411378555805
2024-04-19,185400.0,188400.0,169500.0,173300.0,23684892.0,-0.07524012806830305
2024-04-26,170700.0,180200.0,167000.0,177800.0,24916823.0,0.025966532025389455
2024-05-03,179100.0,180400.0,169000.0,173200.0,12052375.0,-0.025871766029246346
2024-05-10,179400.0,180900.0,175400.0,179900.0,12329601.0,0.038683602771362624
2024-05-17,180000.0,194000.0,179000.0,189900.0,13917664.0,0.05558643690939413
2024-05-24,192300.0,204000.0,188600.0,198600.0,18485397.0,0.04581358609794628
2024-05-31,203500.0,210000.0,188200.0,189200.0,18294031.0,-0.04733131923464251
2024-06-07,189500.0,207500.0,188200.0,207500.0,12494180.0,0.09672304439746293
2024-06-14,206000.0,226500.0,205000.0,221000.0,16758957.0,0.06506024096385543
2024-06-21,219000.0,243000.0,219000.0,234000.0,15868975.0,0.05882352941176472
2024-06-28,228000.0,239000.0,215000.0,236500.0,22109879.0,0.010683760683760646
2024-07-05,233500.0,240500.0,225000.0,236000.0,19010754.0,-0.0021141649048626032
2024-07-12,234000.0,248500.0,230000.0,233000.0,20008250.0,-0.012711864406779627
2024-07-19,235000.0,235500.0,207000.0,209500.0,26701914.0,-0.10085836909871249
2024-07-26,209000.0,212500.0,186100.0,191800.0,38750563.0,-0.08448687350835327
2024-08-02,195000.0,201500.0,172400.0,173200.0,35129732.0,-0.09697601668404587
2024-08-09,168000.0,172800.0,151600.0,171500.0,43319817.0,-0.009815242494226273
2024-08-16,174500.0,200000.0,172600.0,199700.0,20028227.0,0.16443148688046638
2024-08-23,199900.0,202500.0,185400.0,185500.0,20281748.0,-0.071106659989985
2024-08-30,187800.0,188500.0,167200.0,173700.0,29082662.0,-0.06361185983827489
2024-09-06,173600.0,174900.0,152900.0,156400.0,25624033.0,-0.09959700633275759
2024-09-13,151800.0,171300.0,150500.0,162800.0,26282187.0,0.04092071611253201
2024-09-20,154700.0,160800.0,144700.0,157100.0,22156912.0,-0.03501228501228504
2024-09-27,155800.0,189300.0,155700.0,183800.0,29011102.0,0.16995544239338
2024-10-04,183700.0,183800.0,169100.0,174100.0,13213464.0,-0.05277475516866159
2024-10-11,178400.0,191200.0,176000.0,186000.0,17693664.0,0.06835152211372764
2024-10-18,186900.0,198200.0,183600.0,187300.0,21663797.0,0.00698924731182804
2024-10-25,189400.0,206000.0,187500.0,201000.0,22136463.0,0.07314468766684468
2024-11-01,203500.0,205000.0,180500.0,182200.0,19814378.0,-0.09353233830845775
2024-11-08,185200.0,203000.0,183700.0,200500.0,16598365.0,0.10043907793633378
2024-11-15,199300.0,199300.0,171700.0,178200.0,20369390.0,-0.11122194513715711
2024-11-22,173800.0,178200.0,168100.0,176700.0,19391428.0,-0.008417508417508435
2024-11-29,174500.0,179500.0,157600.0,159900.0,21520916.0,-0.09507640067911716
2024-12-06,162200.0,175600.0,158600.0,167100.0,22546722.0,0.045028142589118136
2024-12-13,167100.0,177400.0,165000.0,175500.0,18974245.0,0.050269299820466795
2024-12-20,177400.0,184500.0,167100.0,168500.0,18152927.0,-0.03988603988603989
2024-12-27,170000.0,176000.0,168300.0,174500.0,9798807.0,0.035608308605341144
2025-01-03,174000.0,182700.0,170000.0,181900.0,7769823.0,0.042406876790830994
2025-01-10,184400.0,212500.0,184400.0,203500.0,30513348.0,0.11874656404617911
2025-01-17,203000.0,217500.0,193600.0,214500.0,22477877.0,0.054054054054053946
2025-01-24,219000.0,227000.0,210500.0,221000.0,22027539.0,0.030303030303030276
2025-01-31,197000.0,204500.0,194800.0,199200.0,11871995.0,-0.09864253393665157
2025-02-07,191500.0,206000.0,186900.0,203000.0,24261623.0,0.01907630522088355
2025-02-14,197800.0,212000.0,196000.0,210000.0,14325588.0,0.034482758620689724
2025-02-21,211500.0,219500.0,205500.0,209500.0,13654929.0,-0.0023809523809523725
2025-02-28,202500.0,206000.0,188700.0,190200.0,20114935.0,-0.09212410501193313
2025-03-07,184800.0,194400.0,184000.0,192400.0,14827645.0,0.011566771819137678
2025-03-14,187500.0,206000.0,181300.0,204500.0,17308049.0,0.06288981288981299
2025-03-21,207000.0,219500.0,201000.0,215500.0,16894307.0,0.05378973105134466
2025-03-28,211500.0,215500.0,198900.0,199300.0,10893009.0,-0.07517401392111367
2025-04-04,193500.0,201500.0,178400.0,182200.0,23002955.0,-0.08580030105368786
2025-04-11,168000.0,189900.0,162700.0,180800.0,31940619.0,-0.007683863885839748
2025-04-18,182900.0,184400.0,171800.0,175000.0,12609722.0,-0.03207964601769908
2025-04-25,174800.0,184900.0,173300.0,184400.0,14413200.0,0.0537142857142856
2025-05-02,183500.0,186200.0,176700.0,186000.0,10563443.0,0.008676789587852562
2025-05-09,187700.0,196000.0,185900.0,190100.0,11495249.0,0.022043010752688108
2025-05-16,193600.0,208000.0,193500.0,204500.0,13941868.0,0.07574960547080489
2025-05-23,203000.0,208000.0,196500.0,200000.0,10552267.0,-0.022004889975550168
2025-05-30,200000.0,214500.0,196900.0,204500.0,14700418.0,0.022499999999999964
2025-06-06,205000.0,230000.0,203000.0,224500.0,12652932.0,0.097799511002445
2025-06-13,233000.0,246500.0,227500.0,235500.0,20710008.0,0.04899777282850781
2025-06-20,238000.0,260000.0,238000.0,257000.0,18802083.0,0.09129511677282376
2025-06-27,252500.0,298500.0,248500.0,284000.0,25330529.0,0.10505836575875493
2025-07-04,288500.0,294500.0,269000.0,270500.0,20062408.0,-0.047535211267605626
2025-07-11,266000.0,306500.0,264500.0,294500.0,16558041.0,0.08872458410351203
2025-07-18,292500.0,302500.0,267000.0,269000.0,24944295.0,-0.08658743633276744
2025-07-25,267500.0,279000.0,264500.0,266000.0,14519235.0,-0.01115241635687736
2025-08-01,261000.0,274000.0,254500.0,258000.0,15004379.0,-0.03007518796992481
2025-08-08,254500.0,266000.0,250000.0,256500.0,11174900.0,-0.005813953488372103
2025-08-15,260500.0,279000.0,260000.0,276500.0,10997865.0,0.07797270955165692
2025-08-22,272000.0,272000.0,245000.0,251000.0,16639603.0,-0.0922242314647378
2025-08-29,256000.0,270000.0,253000.0,269000.0,13764079.0,0.0717131474103585
2025-09-05,259500.0,275000.0,255000.0,273500.0,11153046.0,0.016728624535315983
2025-09-12,278500.0,329500.0,274000.0,328500.0,20832798.0,0.20109689213893978
2025-09-19,339500.0,357000.0,325000.0,355500.0,19087543.0,0.08219178082191791
2025-09-26,349000.0,364000.0,333000.0,336500.0,17691637.0,-0.053445850914205395
2025-10-03,339500.0,404500.0,339000.0,395500.0,14747800.0,0.17533432392273407
2025-10-10,426000.0,439250.0,416500.0,428000.0,6835852.0,0.08217446270543616
2025-10-17,405500.0,475000.0,403000.0,465500.0,19935345.0,0.08761682242990654
2025-10-24,477500.0,513000.0,465500.0,510000.0,19169232.0,0.09559613319011806
2025-10-31,533000.0,579000.0,509000.0,559000.0,22083540.0,0.09607843137254912
2025-11-07,557000.0,624000.0,532000.0,580000.0,30843690.0,0.0375670840787119
2025-11-14,584000.0,646000.0,560000.0,560000.0,22887741.0,-0.03448275862068961
2025-11-21,588000.0,606000.0,514000.0,521000.0,23862023.0,-0.06964285714285712
2025-11-28,531000.0,556000.0,501000.0,530000.0,21577515.0,0.017274472168905985
2025-12-05,542000.0,559000.0,525000.0,544000.0,14471141.0,0.026415094339622636
2025-12-12,543000.0,593000.0,533000.0,571000.0,17333745.0,0.049632352941176405
2025-12-19,535000.0,570000.0,525000.0,547000.0,14861813.0,-0.042031523642731994
2025-12-26,574000.0,605000.0,567000.0,599000.0,11293897.0,0.09506398537477145
2026-01-02,630000.0,679000.0,625000.0,677000.0,12452649.0,0.13021702838063431
2026-01-09,698000.0,788000.0,671000.0,744000.0,25700983.0,0.09896602658788778
2026-01-16,755000.0,763000.0,724000.0,756000.0,18702528.0,0.016129032258064502
2026-01-23,755000.0,776000.0,728000.0,767000.0,18316400.0,0.014550264550264647
2026-01-30,753000.0,931000.0,733000.0,909000.0,30215203.0,0.18513689700130387
2026-02-06,870000.0,907000.0,791000.0,839000.0,27762786.0,-0.07700770077007701
2026-02-13,898000.0,905000.0,848000.0,880000.0,18948942.0,0.04886769964243154
2026-02-20,905000.0,955000.0,881000.0,949000.0,8339442.0,0.07840909090909087
2026-02-27,980000.0,1099000.0,941000.0,1061000.0,22003832.0,0.11801896733403572
2026-03-06,1022000.0,1040000.0,846000.0,924000.0,26258528.0,-0.1291234684260132
2026-03-13,851000.0,985000.0,808000.0,910000.0,23831460.0,-0.015151515151515138
2026-03-20,925000.0,1060000.0,924000.0,1007000.0,18277749.0,0.10659340659340666
2026-03-27,952000.0,1042000.0,880000.0,933000.0,21909396.0,-0.07348560079443889
2026-04-03,867000.0,914000.0,806000.0,876000.0,27002609.0,-0.06109324758842438
2026-04-10,877000.0,1056000.0,869000.0,1027000.0,21592012.0,0.17237442922374435
2026-04-17,999000.0,1173000.0,996000.0,1128000.0,18097555.0,0.09834469328140205
2026-04-24,1148000.0,1267000.0,1141000.0,1222000.0,18631621.0,0.08333333333333326
2026-05-01,1253000.0,1328000.0,1249000.0,1286000.0,13909336.0,0.05237315875613757
2026-05-08,1339000.0,1689000.0,1333000.0,1686000.0,22547280.0,0.3110419906687403
2026-05-15,1833000.0,1995000.0,1781000.0,1819000.0,37245854.0,0.07888493475682079
2026-05-22,1780000.0,1954000.0,1690000.0,1941000.0,24824466.0,0.0670698185816383
2026-05-29,2008000.0,2379000.0,2006000.0,2333000.0,27196886.0,0.20195775373518798
2026-06-05,2299000.0,2407000.0,2070000.0,2070000.0,21159931.0,-0.11273039005572227
2026-06-12,1856000.0,2304000.0,1855000.0,2150000.0,24401214.0,0.03864734299516903
2026-06-19,2283000.0,2891000.0,2265000.0,2764000.0,24784349.0,0.2855813953488373
2026-06-26,2728000.0,2987000.0,2453000.0,2673000.0,34976391.0,-0.03292329956584661
2026-07-03,2636000.0,2742000.0,2045000.0,2425000.0,30275105.0,-0.09277964833520391
2026-07-10,2450000.0,2497000.0,2076000.0,2180000.0,28650929.0,-0.10103092783505152
2026-07-17,2113000.0,2171000.0,1678000.0,1842000.0,30142817.0,-0.155045871559633
