date,h_close,h_ret,h_vol,h_atr,h_mom4,h_mom12,h_dd,samsung_ret,samsung_mom4,nvda_ret,nvda_mom4,soxx_ret,soxx_mom4,qqq_ret,qqq_mom4,usdkurw_ret,usdkurw_mom4
2022-01-14,128500.0,0.011811023622047223,0.02347567480415335,6.136742634797109,0.05327868852459017,0.30456852791878175,-0.01908396946564883,-0.012771392081736943,-0.008974358974358942,-0.011193904212554506,-0.030898210182391583,0.026705543731780246,0.03773519085204047,0.00039494661150918375,-0.01273023265143769,-0.015898458657082837,0.0003877763588355787
2022-01-21,119000.0,-0.07392996108949412,0.03524951283286612,6.776710684273709,-0.0703125,0.15533980582524265,-0.09160305343511455,-0.021992238033635148,-0.060869565217391286,-0.1324325944947129,-0.2114034740000834,-0.11682493568205088,-0.12605171330202913,-0.07452437198084705,-0.11395245756375283,0.004904786266104688,0.005845680059837655
2022-01-28,120500.0,0.012605042016806678,0.034280529065318886,7.095435684647303,-0.08015267175572516,0.12616822429906538,-0.08015267175572516,-0.030423280423280463,-0.0638569604086845,-0.022845913586843514,-0.2234197851935371,-0.03725877188309745,-0.16095662074652317,0.0003127338019248693,-0.1157471851302806,0.009249940650385868,0.011404370254398444
2022-02-04,124500.0,0.03319502074688807,0.03449908579558438,6.655192197360872,-0.019685039370078705,0.16901408450704225,-0.04961832061068705,0.009549795361528002,-0.054916985951468655,0.06475481968791308,-0.10746135443664895,0.04788697141590159,-0.08521988270135705,0.017652138112951743,-0.05752112996507186,-0.002600838402944672,-0.004519956467819108
2022-02-11,132000.0,0.06024096385542177,0.03585212128285722,6.628787878787879,0.027237354085603016,0.18385650224215255,0.0,0.012162162162162149,-0.031047865459249646,-0.015214475739912303,-0.11109049414432914,-0.026844485542455998,-0.1329322013499734,-0.03058577109114846,-0.08670827441454376,-0.0008164259033999199,0.01073645965536052
2022-02-18,131500.0,-0.0037878787878787845,0.03555596741778588,6.708310700706137,0.10504201680672276,0.1385281385281385,-0.0037878787878787845,-0.008010680907877155,-0.01719576719576721,-0.012818874031124028,0.011465715870178306,0.005495393359872036,-0.01284273922908119,-0.01599143615516152,-0.028945925687715035,-0.0005752627842535718,0.0052246087301823785
2022-02-25,123000.0,-0.06463878326996197,0.04153098574452541,7.346109175377469,0.020746887966804906,0.04237288135593231,-0.06818181818181823,-0.032301480484522194,-0.019099590723055893,0.021783241067905523,0.0576619713934452,0.02248327352883428,0.04841442124076556,0.012473951352027557,-0.017140417818449327,0.00612347589058948,0.002110613684664031
2022-03-04,129000.0,0.04878048780487809,0.04327999481592277,6.7552602436323355,0.03614457831325302,0.0705394190871369,-0.022727272727272707,0.013908205841446364,-0.014864864864864824,-0.050544305371598264,-0.056869090270239786,-0.058063999209329475,-0.05758987939278204,-0.02449605659781018,-0.05784760595440974,-8.299971496650294e-06,0.004715398587811004
2022-03-11,118000.0,-0.0852713178294574,0.05064019799053397,7.627118644067797,-0.10606060606060608,-0.032786885245901676,-0.10606060606060608,-0.03978052126200271,-0.06542056074766356,-0.03644926807078874,-0.07720568998213073,-0.03329177371096326,-0.06383347512872073,-0.038244869147170735,-0.06529131510837316,0.018748070493660007,0.024388210777017028
2022-03-18,124000.0,0.05084745762711873,0.05079415556747151,7.315668202764976,-0.057034220532319435,-0.03125,-0.06060606060606055,0.010000000000000009,-0.048452220726783346,0.19696826508520715,0.11889852351919283,0.09168961895495631,0.01641766194480443,0.08350800507886258,0.029223097957214117,-0.014870600597673644,0.00973580626886128
2022-03-25,118000.0,-0.048387096774193505,0.05181801390491086,7.74818401937046,-0.04065040650406504,-0.0992366412213741,-0.10606060606060608,-0.012729844413012725,-0.029207232267037586,0.04683780145490046,0.1463343920064586,0.02338530260300664,0.01731433997007148,0.02236199063279032,0.03927471302116614,0.005965392112554868,0.009577154915526576
2022-04-01,116000.0,-0.016949152542372836,0.0514139974619901,7.7278325123152705,-0.10077519379844957,-0.08661417322834641,-0.12121212121212122,-0.01002865329512892,-0.052126200274348444,-0.03538926629410044,0.1646319730363317,-0.043703075379242895,0.032824495368423134,0.0069570055865808555,0.07278392884382612,-0.002505070597352943,0.007056451408830711
2022-04-08,112000.0,-0.03448275862068961,0.05166847979481696,7.908163265306123,-0.05084745762711862,-0.12840466926070038,-0.1515151515151515,-0.01881331403762665,-0.03142857142857147,-0.13450885094168907,0.04610855575305095,-0.07608112647872423,-0.012891358161813304,-0.03509744919942914,0.07629469933929056,0.006718842469894959,-0.004834723688983633
2022-04-15,108000.0,-0.0357142857142857,0.048457812663723426,7.969576719576719,-0.12903225806451613,-0.09243697478991597,-0.18181818181818177,-0.017699115044247815,-0.057991513437057995,-0.08049656571636665,-0.1963860382046566,-0.030107248860634983,-0.12302040828934235,-0.030703140220822656,-0.037156100945820114,0.006085045064257555,0.016334404872283104
2022-04-22,110500.0,0.02314814814814814,0.04893806535389845,7.88623141564318,-0.06355932203389836,-0.08298755186721996,-0.16287878787878785,0.006006006006006093,-0.04011461318051579,-0.08199266525824211,-0.29528384416027376,-0.012839924378575618,-0.1540632468831049,-0.03850131212152852,-0.09447616983552098,0.010072363949552798,0.020483709421435625
2022-04-29,112500.0,0.018099547511312153,0.04802202291807622,7.396825396825396,-0.030172413793103425,-0.09638554216867468,-0.1477272727272727,0.005970149253731405,-0.02460202604920403,-0.04960279451262184,-0.30566782872220566,-0.023797354370279744,-0.1364547190658153,-0.037338642054030036,-0.13430981147921406,0.023984135938595053,0.04758339980444637
2022-05-06,107500.0,-0.0444444444444444,0.0439658512973384,7.441860465116279,-0.0401785714285714,-0.18560606060606055,-0.18560606060606055,-0.013353115727002929,-0.019174041297935096,0.00690129648692861,-0.19222286188267745,0.020759498413109645,-0.04594215673516289,-0.012769353551476459,-0.1142775156636946,-0.002821752729645244,0.03765553441278291
2022-05-13,112500.0,0.04651162790697683,0.04749870347518701,7.0476190476190474,0.04166666666666674,-0.14448669201520914,-0.1477272727272727,0.0,-0.0015015015015015232,-0.05188754496695869,-0.16709004340299427,-0.003911076358918075,-0.020173674797936303,-0.023637825573464055,-0.10782138410921727,0.017380034426388802,0.04930495538394997
2022-05-20,112500.0,0.0,0.04454437936963912,6.5396825396825395,0.018099547511312153,-0.08536585365853655,-0.1477272727272727,0.022556390977443552,0.014925373134328401,-0.05715571930454266,-0.1445554308858542,-0.025889541565673135,-0.03312634455180419,-0.04391604179111119,-0.11284573420239341,-0.021072981733004092,0.016949881897863284
2022-05-27,106000.0,-0.05777777777777782,0.04312342735661736,7.277628032345014,-0.05777777777777782,-0.17829457364341084,-0.19696969696969702,-0.022058823529411797,-0.013353115727002929,0.12681206115215105,0.014234103971937362,0.07907796858792104,0.06876585990933592,0.07073581109123928,-0.01324818482516954,-0.003688048751222306,-0.010532208853836877
2022-06-03,107000.0,0.009433962264151052,0.03746177826425867,6.775700934579438,-0.0046511627906976605,-0.09322033898305082,-0.18939393939393945,0.004511278195488799,0.004511278195488799,-0.004837675117431051,0.002409642738011142,-0.017112542921356,0.029112694902027725,-0.00938205706638906,-0.009862531262631369,-0.014338066565065088,-0.02195947538724874
2022-06-10,103500.0,-0.032710280373831724,0.033153243490310694,6.901311249137336,-0.07999999999999996,-0.16532258064516125,-0.21590909090909094,-0.04491017964071853,-0.04060150375939853,-0.09326914778905981,-0.04134183155243387,-0.0753189264794657,-0.04466257087052494,-0.05669502017329442,-0.04338612306283529,0.018680937388741548,-0.02070887504842145
2022-06-17,96400.0,-0.06859903381642507,0.03546738624083,7.1132187314759925,-0.14311111111111108,-0.18305084745762712,-0.26969696969696966,-0.06269592476489028,-0.12058823529411766,-0.06445155863995511,-0.048760040601138144,-0.09057277254988838,-0.10809922844996345,-0.04898903917701014,-0.04846193220632111,0.019113648365036928,0.019492702252400296
2022-06-24,91600.0,-0.049792531120331995,0.03677982189545244,7.2208359326263265,-0.13584905660377355,-0.21034482758620687,-0.30606060606060603,-0.02341137123745818,-0.12180451127819547,0.07846343370675357,-0.08957531760582793,0.053270817295098194,-0.129429863324937,0.07251804846594423,-0.04687809921006769,0.009028244808875208,0.03250486020952348
2022-07-01,87500.0,-0.04475982532751088,0.037292728681001495,7.76326530612245,-0.18224299065420557,-0.21875,-0.33712121212121215,-0.03767123287671237,-0.1586826347305389,-0.1519911112160478,-0.22419870212664283,-0.09562890331292484,-0.1989739378830554,-0.0423610233504389,-0.07860877323526783,-0.00930912757310165,0.037772796176984924
2022-07-08,94800.0,0.08342857142857141,0.047192467477075714,7.40657022302592,-0.08405797101449275,-0.12222222222222223,-0.28181818181818186,0.04448398576512447,-0.07993730407523514,0.09054606868228188,-0.06692592028667532,0.06318948245718814,-0.07898787073214442,0.046857835011892,0.022538463675956688,0.007719178835368989,0.02660559513549776
2022-07-15,98700.0,0.04113924050632911,0.04859878191256195,7.099435518888406,0.02385892116182564,-0.10678733031674204,-0.2522727272727273,0.022146507666098714,0.0033444816053511683,-0.00479859907786595,-0.007430732346800917,0.030121308326964247,0.04324369333713629,-0.011782667731208507,0.06254320333134755,0.014279681692482615,0.021736091875773633
2022-07-22,100000.0,0.01317122593718345,0.04837581763250548,6.992857142857144,0.09170305676855905,-0.11111111111111116,-0.24242424242424243,0.021666666666666723,0.04965753424657526,0.09878189011084748,0.01126946161669573,0.057993766928332136,0.04792168055363755,0.034672954693832914,0.025050084008543694,-0.007088755143108361,0.005416112104720927
2022-07-29,97900.0,-0.02100000000000002,0.04726158863996339,6.82182985553772,0.11885714285714277,-0.08930232558139539,-0.2583333333333333,0.0016313213703098572,0.092526690391459,0.04873259719229117,0.2506369484680304,0.04237790167189104,0.2078342690223589,0.044604131449022644,0.11813697939044032,-0.008952788300454428,0.005777747864236238
2022-08-05,98500.0,0.006128702757916216,0.04448053817517144,6.606236403190717,0.039029535864978815,-0.12444444444444447,-0.2537878787878788,0.0016286644951140072,0.047700170357751315,0.045477080260175606,0.19895188557209043,0.029140978123813,0.16915353428845137,0.019939164126356657,0.08938545234778683,0.005350678693582411,0.0034138107789312144
2022-08-12,93300.0,-0.05279187817258879,0.04597511875928649,7.028020211299954,-0.054711246200607855,-0.17066666666666663,-0.2931818181818182,-0.021138211382113803,0.0033333333333334103,-0.014745414814922753,0.1869686292459518,0.0060829495704315395,0.1418707940213475,0.026853192380536184,0.1319766340345605,0.003648009462024593,-0.007103965471811913
2022-08-19,96400.0,0.033226152197213255,0.045694111072166095,6.713100177830468,-0.03600000000000003,-0.09056603773584904,-0.26969696969696966,0.011627906976744207,-0.006525285481239762,-0.045967113145362615,0.03060226798165311,-0.03521041228688748,0.0412774507962923,-0.02279133437155345,0.06910823468350813,0.015365486559262509,0.015349932255809273
2022-08-26,95100.0,-0.013485477178423189,0.045426284603414455,6.782334384858044,-0.02860061287027582,-0.11121495327102804,-0.27954545454545454,-0.014778325123152691,-0.0228013029315961,-0.089024629897552,-0.10477343317396226,-0.05188007109118309,-0.05288101269236911,-0.047760588520641245,-0.02542315739209655,0.005674768471562341,0.030336189824775373
2022-09-02,91700.0,-0.035751840168243953,0.045579824353232885,6.402866490107494,-0.06903553299492382,-0.11400966183574879,-0.3053030303030303,-0.04166666666666663,-0.06504065040650409,-0.16070109958764434,-0.2813207603077833,-0.06983070492094468,-0.14396470502417458,-0.03991019033383714,-0.0826106808772824,0.015482176108964296,0.040719480616152826
2022-09-09,90400.0,-0.014176663031624903,0.041659352118311226,6.494943109987358,-0.03108252947481238,-0.06224066390041494,-0.3151515151515152,-0.03304347826086962,-0.07641196013289031,0.054224353642302825,-0.23101179295872398,0.046649032209672425,-0.1094486658318562,0.0403834480736458,-0.07052276787281253,0.020588904816412956,0.0582861171741651
2022-09-16,91200.0,0.008849557522123908,0.03923962913992162,6.453634085213032,-0.053941908713692976,-0.004366812227074246,-0.3090909090909091,0.010791366906474753,-0.07717569786535305,-0.08264406219253084,-0.26057486324292845,-0.05703032667474239,-0.12958958994319414,-0.05786573716364107,-0.10388397308146458,0.011301521968772654,0.054050364271654106
2022-09-23,83500.0,-0.08442982456140347,0.044677983208889854,7.0230966638152275,-0.12197686645636174,-0.04571428571428571,-0.36742424242424243,-0.030249110320284656,-0.09166666666666667,-0.05167450845452015,-0.23025832608693353,-0.0576276617119007,-0.13486609827982943,-0.04773260475940033,-0.1038576386359048,0.0035963973883832434,0.05187201808459996
2022-09-30,83100.0,-0.004790419161676662,0.03547935074494508,6.747464328691766,-0.09378407851690296,-0.12341772151898733,-0.3704545454545455,-0.025688073394495414,-0.07652173913043481,-0.030121433464871172,-0.11050050115594656,-0.045032377494282905,-0.11180161542035294,-0.02994446556413044,-0.09455568788305291,0.018886346494233264,0.055398177043664454
2022-10-07,91200.0,0.09747292418772568,0.04528104200212374,6.140350877192982,0.008849557522123908,-0.07598784194528874,-0.3090909090909091,0.058380414312617646,0.010791366906474753,-0.00518986124545362,-0.16063111536940244,0.022338689396723677,-0.13243165142148783,0.006884667629490249,-0.12370963133743595,-0.015187070142736125,0.018401989278289843
2022-10-14,95500.0,0.04714912280701755,0.04756826799855074,5.744203440538518,0.04714912280701755,-0.04500000000000004,-0.2765151515151515,0.001779359430605032,0.001779359430605032,-0.07030473352874334,-0.14934078834283082,-0.08338196384474839,-0.15667617061297257,-0.03106657628957743,-0.09878341063988816,0.015513577630550612,0.022643618279851063
2022-10-21,90500.0,-0.05235602094240843,0.04948164863234096,6.053670086819258,0.08383233532934131,-0.07558733401430029,-0.31439393939393945,-0.007104795737122527,0.025688073394495303,0.11035889735985882,-0.00399490185025464,0.07623547763566618,-0.03688278247783927,0.05630138737124191,-0.0003266536049532087,6.99836767337203e-06,0.01898609618078706
2022-10-28,83400.0,-0.0784530386740332,0.05354542470080083,7.142857142857142,0.0036101083032491488,-0.15329949238578677,-0.36818181818181817,0.025044722719141266,0.07909604519774005,0.10973849462971019,0.13963256473735175,0.03826410094012789,0.04712453949674855,0.02105870129329057,0.05223374595892749,-0.006753804268974428,-0.006656564771128748
2022-11-04,84500.0,0.01318944844124692,0.052403043075806,7.049873203719358,-0.07346491228070173,-0.09431939978563775,-0.35984848484848486,0.03664921465968596,0.05693950177935947,0.023276023714325023,0.17224245502741775,-0.014232232597436778,0.009666982378662814,-0.058815192636106906,-0.016425170299082414,0.0021117093924925,0.010792057772120778
2022-11-11,93500.0,0.10650887573964507,0.06106631116421923,6.997708174178763,-0.020942408376963373,-0.030082987551867224,-0.29166666666666663,0.05892255892255882,0.1172291296625223,0.153362496885872,0.4542619863148971,0.1494528854382382,0.26613767179931713,0.08795526455909197,0.10439519153251298,-0.052175765126999285,-0.056582570753070494
2022-11-18,88400.0,-0.054545454545454564,0.06295928629284499,7.821590174531351,-0.023204419889502725,-0.07045215562565721,-0.3303030303030303,-0.01748807631160576,0.10554561717352406,-0.05622583980233764,0.23608221459309942,-0.014464397909783488,0.15943376578435542,-0.01090423747754976,0.03412966900806125,-0.0049059895663476905,-0.06121753676250952
2022-11-25,85100.0,-0.037330316742081426,0.06303262873094706,8.05774718818197,0.020383693045563644,-0.0719738276990185,-0.35530303030303034,-0.012944983818770184,0.06457242582897038,0.055876438371560866,0.17608796360126844,0.011295966821897263,0.12931834017292831,0.007373098973082692,0.020268871994484572,-0.018514232248417417,-0.0723330925982335
2022-12-02,81900.0,-0.03760282021151584,0.06372163229778241,8.442351299494156,-0.03076923076923077,-0.09402654867256632,-0.3795454545454545,-0.00983606557377048,0.01683501683501687,0.03724640294221704,0.19214462326698523,0.01055955904281225,0.15772038973359903,0.01962210407693421,0.1052969468354441,-0.01110867711699215,-0.08457136399348997
2022-12-09,81500.0,-0.004884004884004867,0.06354668998364023,8.501314636283961,-0.12834224598930477,-0.10635964912280704,-0.38257575757575757,0.0,-0.03974562798092207,0.007406968717040163,0.04128130092698057,-0.01680273545312283,-0.009731034028206076,-0.03592541338776112,-0.020558352152471704,0.010266644836226746,-0.02426316751732105
2022-12-16,78400.0,-0.03803680981595092,0.05973843934265552,9.037900874635568,-0.1131221719457014,-0.061077844311377194,-0.406060606060606,-0.01490066225165565,-0.03721682847896435,-0.0252926486129903,0.07541039125587923,-0.03356566834851937,-0.028924044697731355,-0.027620225176957947,-0.037111182685233945,0.00035694971357336236,-0.01910260615458015
2022-12-23,77800.0,-0.007653061224489832,0.059749166215543284,8.887256702166727,-0.08578143360752055,-0.06377858002406744,-0.41060606060606064,-0.02352941176470591,-0.04754098360655734,-0.08237275287132473,-0.06539644128848132,-0.036030043523722854,-0.07436786353490454,-0.025123116311531413,-0.06817240750303533,-0.020423676951398795,-0.021010906197623136
2022-12-30,75000.0,-0.03598971722365041,0.05094049378150388,8.733333333333333,-0.08424908424908428,-0.17763157894736847,-0.43181818181818177,-0.048192771084337394,-0.08443708609271527,-0.038932000187900107,-0.13403645436581224,-0.002579709764610194,-0.08640290822769181,-0.004039447304896804,-0.08979658215628628,-0.023205660005688133,-0.03298675636629578
2023-01-06,83100.0,0.1080000000000001,0.05992588522099544,8.483754512635379,0.019631901840490906,-0.12984293193717278,-0.3704545454545455,0.06690777576853524,-0.023178807947019875,0.0167647379353415,-0.12599254831478823,0.0450888277011352,-0.02889262606775156,0.009463681182305228,-0.04694376808545697,0.011045374634954364,-0.032241366985748754
2023-01-13,85700.0,0.03128760529482544,0.05940464674110062,7.926321053508918,0.0931122448979591,-0.053038674033149213,-0.3507575757575757,0.03050847457627115,0.02184873949579824,0.13729052652076512,0.019793678067250742,0.061979226489294215,0.06711426118761787,0.045275349629508854,0.02450319497065867,-0.027507924587302113,-0.05919821740824083
2023-01-20,87600.0,0.022170361726954413,0.05469455142974047,7.363013698630137,0.12596401028277637,0.050359712230215736,-0.3363636363636363,0.016447368421052655,0.0636833046471601,0.055624624221623176,0.1731553542703077,-0.0017607207208916176,0.10505038444380288,0.0060860285711958895,0.05730104788894952,-0.005608734470546772,-0.04496969435492437
2023-01-27,91500.0,0.044520547945205546,0.05583476590037937,6.893052302888368,0.21999999999999997,0.08284023668639051,-0.30681818181818177,0.0453074433656957,0.16817359855334546,0.14159980771480196,0.3935267089492289,0.055948974778174065,0.16989480959554126,0.04804024848486277,0.11258829474149401,-0.0002678814058106882,-0.02254299427065931
2023-02-03,92200.0,0.007650273224043769,0.04649708927792703,6.4998450573287885,0.10950661853188937,-0.013903743315508033,-0.3015151515151515,-0.017027863777089758,0.07627118644067798,0.03609136354589837,0.4200148118282314,0.046647030017760605,0.1716390946306514,0.03348404301344643,0.13906252448048018,-0.005641881162167683,-0.03867587563731767
2023-02-10,93500.0,0.014099783080260275,0.04331732840050916,6.569900687547747,0.09101516919486574,0.05769230769230771,-0.29166666666666663,-0.009448818897637823,0.03453947368421062,0.00781985806614549,0.25835843413439563,-0.020089646863724164,0.08109579766752795,-0.021163957880199424,0.06666196001335956,0.03237000867318063,0.020514428546758223
2023-02-17,92000.0,-0.016042780748663055,0.04181275347766959,6.172360248447204,0.05022831050228316,0.08108108108108114,-0.303030303030303,-0.004769475357710662,0.012944983818770295,0.0057842041929561105,0.19894610946442204,-0.00385601181965034,0.0788265918280282,0.004871509494866366,0.06537431535709604,0.019303239228843472,0.04608085243350546
2023-02-24,91000.0,-0.010869565217391353,0.03987029352796189,5.737833594976452,-0.005464480874316946,0.11111111111111116,-0.31060606060606055,-0.02076677316293929,-0.051083591331269385,0.08874129261659536,0.14343233782502307,-0.023177532775744747,-0.0020142276685592986,-0.03091379149084894,-0.014885585353211161,0.007075468124358331,0.05376464811573123
2023-03-03,87300.0,-0.040659340659340626,0.042308341470142515,6.0055637375225,-0.053145336225596584,0.07116564417177917,-0.3386363636363636,-0.013050570962479635,-0.047244094488189003,0.025938336758522862,0.1322274387553528,0.03276061420644805,-0.015255029018880206,0.026828803866765893,-0.02122934272482968,0.009999463036555634,0.07034046245602998
2023-03-10,83300.0,-0.04581901489117979,0.043105871151294495,6.41399416909621,-0.10909090909090913,0.0625,-0.3689393939393939,-0.016528925619834656,-0.05405405405405406,-0.03871909839651777,0.07994360741750106,-0.03501037466058299,-0.030249371730239893,-0.037139632791081456,-0.03720395048352587,0.011052117818246332,0.04823850195295121
2023-03-17,84000.0,0.008403361344537785,0.0428959157184215,6.700680272108843,-0.08695652173913049,0.07969151670951158,-0.36363636363636365,0.030252100840336027,-0.02076677316293929,0.12018289616997091,0.20277724865233537,0.05072867410763493,0.02288906417859482,0.05825679525120875,0.013946014206339896,-0.018052923563386614,0.009821898711639854
2023-03-24,87300.0,0.03928571428571437,0.04148185534378024,6.660121093110784,-0.040659340659340626,0.16399999999999992,-0.3386363636363636,0.027732463295269127,0.027732463295269127,0.040971775763423146,0.15000430025793365,0.009425450880089947,0.05702959284181475,0.018109868883142033,0.065239020547317,-0.011777597234365889,-0.00908258149830854
2023-03-31,88600.0,0.014891179839633395,0.02904205942890748,6.804256691389875,0.014891179839633395,0.06618531889290002,-0.32878787878787874,0.015873015873015817,0.05785123966942152,0.037268050474404735,0.16270410786539813,0.03544068429302927,0.05977264225078471,0.032294308450843134,0.07090897130056328,0.00793752624014843,-0.011105561868284819
2023-04-07,89100.0,0.0056433408577878375,0.027913084536832958,7.078723745390411,0.06962785114045622,0.03967327887981331,-0.32499999999999996,0.015625,0.09243697478991586,-0.02664073729114058,0.17731332360044294,-0.04891267869635918,0.044504828903893845,-0.008973934965692099,0.10223531882859027,0.01653678473293474,-0.005741093992341351
2023-04-14,89300.0,0.002244668911335568,0.02729415679175117,6.566949288113902,0.0630952380952381,0.019406392694063967,-0.3234848484848485,0.0015384615384614886,0.06199021207177813,-0.010319237681368998,0.04015545280381727,0.0004257033467880422,-0.005500179203968503,0.001635024528246598,0.04326048796946158,-0.012527041010454765,-0.00014592692718495837
2023-04-21,89100.0,-0.002239641657334812,0.02377425829581893,6.445406445406446,0.020618556701030855,-0.02622950819672132,-0.32499999999999996,0.009216589861751112,0.04285714285714293,0.013491294897147288,0.012696521943021288,-0.014866553403252603,-0.02943299552586487,-0.006152562788691807,0.01839869546660511,0.017035046802387876,0.02900585046171278
2023-04-28,89500.0,0.004489337822671136,0.023675514391993488,6.727853152434158,0.010158013544018019,-0.029284164859002204,-0.321969696969697,-0.0030441400304414,0.0234375,0.023230984924497378,-0.0010080238146312759,-0.01120406863962331,-0.0731553050845154,0.01879287603776736,0.0050790045181574595,0.011929615709995733,0.033081384225559285
2023-05-05,88700.0,-0.00893854748603351,0.02316082192813033,6.643581897245935,-0.004489337822671136,-0.051336898395721975,-0.328030303030303,-0.006106870229007688,0.0015384615384614886,0.03355074912355027,0.060768561940152344,0.006696739963942155,-0.01896333604219058,0.0010231184658406889,0.015217818082795542,-0.014364740683411092,0.001676922398644587
2023-05-12,87200.0,-0.016910935738444155,0.02320271955210266,6.503931847968546,-0.023516237402015694,-0.05217391304347829,-0.33939393939393936,-0.015360983102918557,-0.015360983102918557,-0.011854956379708681,0.05912253407217016,-0.010267520879329917,-0.02944931714668375,0.006627594641442913,0.020278090550136296,0.007370359647623115,0.02186053033795554
2023-05-19,97300.0,0.11582568807339455,0.04150328326258632,6.283952429892821,0.09203142536475872,0.0692307692307692,-0.26287878787878793,0.06708268330733236,0.041095890410958846,0.1031757152658288,0.15284488871490187,0.07817063534884294,0.06221065784050328,0.03531985056592668,0.06285343272406774,0.003654454036242649,0.00841645123444934
